,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-12-01,26.0,0.04541666666666666,0.17,0.0,8,0,23.433333333333337,24.0,22.0,25.318452380952383,58.0,19.3,2021,12,1,2,0,0,1,0,0,0,0,79.0,6.1,9.089999999999998,1.6999999999999995,69.83333333333333,16.21666666666667,20.5,10.2
2021-12-02,17.0,0.028750000000000008,0.17,0.0,4,0,23.450000000000006,24.0,22.0,22.950000000000003,33.0,19.0,2021,12,2,3,0,0,0,1,0,0,0,0.0,9.299999999999999,12.32,1.2,43.416666666666664,11.195833333333333,15.1,7.2
2021-12-03,24.0,0.041666666666666664,0.17,0.0,8,0,23.60000000000001,24.0,22.0,23.300595238095237,30.0,18.3,2021,12,3,4,0,0,0,0,1,0,0,0.0,9.2,11.600000000000001,0.8208333333333334,58.25,10.983333333333334,15.8,5.8
2021-12-04,24.0,0.041666666666666664,0.21,0.0,7,0,23.48333333333332,24.0,22.0,23.751785714285706,31.0,20.3,2021,12,4,5,0,0,0,0,0,1,0,0.0,9.2,11.33,1.091666666666667,56.125,11.345833333333333,16.2,6.9
2021-12-05,4.0,0.006666666666666667,0.04,0.0,0,0,23.39999999999999,24.0,22.0,23.493452380952373,30.0,20.1,2021,12,5,6,0,0,0,0,0,0,1,0.0,9.2,11.03,2.095833333333333,50.166666666666664,9.183333333333334,12.1,6.1
2021-12-06,4.0,0.006666666666666667,0.04,0.0,0,0,23.39999999999999,24.0,22.0,23.03035714285714,34.0,16.1,2021,12,6,0,1,0,0,0,0,0,0,0.0,0.0,4.029999999999999,1.754166666666667,64.75,8.779166666666667,10.1,6.7
2021-12-07,4.0,0.006666666666666667,0.04,0.0,0,0,21.549999999999994,24.0,15.0,24.88392857142857,48.0,18.9,2021,12,7,1,0,1,0,0,0,0,0,5.0,0.5,3.4999999999999996,2.0416666666666665,85.04166666666667,11.941666666666665,14.8,9.6
2021-12-08,5.0,0.008333333333333333,0.04,0.0,0,0,16.041666666666664,21.0,15.0,25.24761904761905,50.0,18.6,2021,12,8,2,0,0,1,0,0,0,0,34.0,0.0,2.2599999999999993,3.370833333333334,92.75,9.995833333333332,11.3,8.4
2021-12-09,4.0,0.006666666666666667,0.04,0.0,0,0,18.241666666666664,24.0,15.0,24.698214285714286,43.0,18.0,2021,12,9,3,0,0,0,1,0,0,0,0.0,7.0,10.269999999999998,2.029166666666667,67.33333333333333,10.416666666666666,14.3,8.4
2021-12-10,4.0,0.006666666666666667,0.04,0.0,0,0,16.0,20.0,15.0,23.922619047619047,38.0,16.6,2021,12,10,4,0,0,0,0,1,0,0,0.0,3.6,8.469999999999999,1.25,68.04166666666667,9.237499999999999,11.9,7.3
2021-12-11,5.0,0.008333333333333333,0.04,0.0,0,0,20.62499999999999,24.0,15.0,23.629761904761903,34.0,19.1,2021,12,11,5,0,0,0,0,0,1,0,0.0,9.1,10.949999999999998,0.5708333333333333,73.54166666666667,10.891666666666666,15.9,5.3
2021-12-12,4.0,0.006666666666666667,0.04,0.0,0,0,23.39999999999999,24.0,22.0,24.043452380952377,35.0,20.0,2021,12,12,6,0,0,0,0,0,0,1,0.0,7.5,8.829999999999998,0.6958333333333332,71.79166666666667,12.220833333333337,16.9,8.0
2021-12-13,4.0,0.006666666666666667,0.04,0.0,0,0,23.39999999999999,24.0,22.0,23.14642857142857,35.0,16.3,2021,12,13,0,1,0,0,0,0,0,0,0.0,9.2,11.709999999999999,3.420833333333333,47.125,9.779166666666667,13.3,5.8
2021-12-14,19.0,0.03291666666666667,0.34,0.0,2,0,21.066666666666656,24.0,15.0,22.864285714285717,34.9,17.1,2021,12,14,1,0,1,0,0,0,0,0,4.5,0.1,2.53,1.3083333333333333,74.79166666666667,5.441666666666666,6.9,4.4
2021-12-15,25.0,0.04333333333333333,0.3,0.0,7,0,16.399999999999995,22.0,15.0,23.072023809523817,35.0,17.7,2021,12,15,2,0,0,1,0,0,0,0,0.0,9.2,11.29,0.425,74.20833333333333,9.345833333333333,14.2,3.3
2021-12-16,17.0,0.02916666666666667,0.3,0.0,4,0,16.925,31.0,15.0,23.6327380952381,36.0,19.0,2021,12,16,3,0,0,0,1,0,0,0,0.0,8.1,10.600000000000001,0.7250000000000001,67.91666666666667,10.520833333333334,14.7,5.0
2021-12-17,4.0,0.006666666666666667,0.04,0.0,0,0,16.91666666666667,21.0,15.0,24.480952380952385,46.0,16.8,2021,12,17,4,0,0,0,0,1,0,0,4.0,0.8999999999999999,3.4200000000000004,1.695833333333333,80.45833333333333,9.233333333333333,12.0,5.2
2021-12-18,6.0,0.01,0.08,0.0,1,0,16.600000000000005,21.0,15.0,23.269047619047623,38.0,19.2,2021,12,18,5,0,0,0,0,0,1,0,0.0,9.3,11.759999999999998,2.779166666666667,39.875,5.187499999999999,9.5,2.4
2021-12-19,4.0,0.006666666666666667,0.04,0.0,0,0,16.600000000000005,21.0,15.0,22.416071428571428,26.0,18.7,2021,12,19,6,0,0,0,0,0,0,1,0.0,9.2,11.239999999999997,0.7041666666666667,51.541666666666664,5.745833333333334,10.4,1.0
2021-12-20,20.0,0.033749999999999995,0.25,0.0,6,0,16.600000000000005,21.0,15.0,22.014880952380953,29.0,15.3,2021,12,20,0,1,0,0,0,0,0,0,0.0,9.2,11.09,0.6458333333333333,60.708333333333336,7.629166666666667,12.4,1.8
2021-12-21,9.0,0.015416666666666664,0.13,0.0,1,0,16.600000000000005,21.0,15.0,22.754166666666666,32.0,17.6,2021,12,21,1,0,1,0,0,0,0,0,0.0,9.100000000000001,11.089999999999996,0.5124999999999998,65.75,9.9125,15.2,4.4
2021-12-22,5.0,0.008333333333333333,0.04,0.0,0,0,16.600000000000005,21.0,15.0,22.860714285714284,31.0,16.4,2021,12,22,2,0,0,1,0,0,0,0,0.0,8.6,10.529999999999998,3.016666666666666,51.125,9.0375,13.3,5.6
2021-12-23,4.0,0.006666666666666667,0.04,0.0,0,0,16.600000000000005,21.0,15.0,22.82916666666667,30.0,16.1,2021,12,23,3,0,0,0,1,0,0,0,0.0,8.700000000000001,11.25,2.779166666666667,40.833333333333336,8.720833333333333,12.4,4.9
2021-12-24,8.0,0.01333333333333333,0.08,0.0,2,0,16.600000000000005,21.0,15.0,22.542261904761904,27.0,17.7,2021,12,24,4,0,0,0,0,1,0,0,0.0,8.899999999999999,11.36,0.8666666666666667,57.041666666666664,8.745833333333332,12.7,3.6
2021-12-25,8.0,0.013333333333333334,0.04,0.0,0,0,16.600000000000005,21.0,15.0,23.007142857142856,32.0,19.1,2021,12,25,5,0,0,0,0,0,1,0,2.0,4.999999999999999,8.510000000000002,1.9666666666666666,70.41666666666667,9.045833333333333,15.3,4.5
2021-12-26,4.0,0.006666666666666667,0.04,0.0,0,0,16.600000000000005,21.0,15.0,22.445833333333336,27.0,19.0,2021,12,26,6,0,0,0,0,0,0,1,0.0,8.5,11.129999999999999,3.4791666666666674,35.25,3.883333333333333,8.6,0.4
2021-12-27,35.0,0.06124999999999999,0.25,0.0,9,0,16.600000000000005,21.0,15.0,20.829166666666662,27.7,11.0,2021,12,27,0,1,0,0,0,0,0,0,0.0,9.3,11.44,1.0708333333333333,39.541666666666664,3.9583333333333326,9.5,-0.8
2021-12-28,27.0,0.04666666666666667,0.25,0.0,7,0,16.600000000000005,21.0,15.0,21.067261904761903,25.8,15.5,2021,12,28,1,0,1,0,0,0,0,0,0.0,9.200000000000001,11.690000000000001,1.4333333333333333,48.666666666666664,4.645833333333334,9.3,0.2
2021-12-29,36.0,0.06333333333333334,0.34,0.0,9,0,16.600000000000005,21.0,15.0,21.07321428571429,24.3,16.9,2021,12,29,2,0,0,1,0,0,0,0,0.0,8.0,10.450000000000001,0.7083333333333335,54.041666666666664,4.883333333333334,8.5,1.6
2021-12-30,4.0,0.006666666666666667,0.04,0.0,0,0,16.600000000000005,21.0,15.0,21.169642857142858,23.6,18.0,2021,12,30,3,0,0,0,1,0,0,0,0.0,8.0,10.98,1.1416666666666668,52.916666666666664,7.225000000000001,13.5,1.5
